sample_uid,gt_x_m,gt_y_m,gt_heading_deg,observation_count,success,failure_reason,estimated_x_m,estimated_y_m,estimated_heading_deg,position_error_m,signed_heading_error_deg,abs_heading_error_deg,within_5cm,within_10cm,within_20cm,within_5deg,within_10deg,within_20deg,within_10cm_10deg,within_20cm_20deg,iterations,runtime_ms,objective_value,tag_count_input,tag_count_used,tag_count_rejected,tags_input,tags_used,tags_rejected
main29_s017,6.0,4.0,260.0,5,True,,6.074153468639702,4.003272864499024,261.62740344193867,0.07422565966920235,1.627403441938668,1.627403441938668,False,True,True,True,True,True,True,True,61,8.411999999225372,3.593067242137711,5,5,0,48;49;50;51;34,48;49;50;51;34,
main29_s018,7.0,1.0,25.0,4,True,,7.025703811571521,1.0606603376663302,26.1312944788285,0.0658814275429537,1.1312944788284938,1.1312944788284938,False,True,True,True,True,True,True,True,89,12.807499999325955,1.2810035485520022,4,4,0,31;55;56;57,31;55;56;57,
main29_s019,7.0,2.0,60.0,4,True,,6.997102550092345,2.0291017840348147,60.608838468490596,0.029245667200054854,0.6088384684906032,0.6088384684906032,True,True,True,True,True,True,True,True,48,6.433700000343379,0.8819209426689169,4,4,0,32;33;49;50,32;33;49;50,
main29_s020,7.0,3.0,250.0,6,True,,6.992235220685967,2.9811270613481327,250.91409310939972,0.020407832103209275,0.9140931093997153,0.9140931093997153,True,True,True,True,True,True,True,True,58,8.78250000096159,2.901135786488143,6,6,0,48;49;50;51;32;33,48;49;50;51;32;33,
main29_s021,7.0,4.0,295.0,4,True,,7.045801950814445,4.022435084324742,297.0741747959151,0.05100148730250031,2.0741747959150985,2.0741747959150985,False,True,True,True,True,True,True,True,57,7.886300001700874,1.753757063039297,4,4,0,51;53;55;34,51;53;55;34,
main29_s022,8.0,1.0,40.0,5,True,,8.00988835216551,1.032811141547421,39.783290194019685,0.03426879802668941,-0.2167098059803152,0.2167098059803152,True,True,True,True,True,True,True,True,65,9.27889999729814,2.055014680150929,5,4,1,31;55;56;57;51,31;56;57;51,55
main29_s023,8.0,2.0,110.0,5,True,,7.951210774030125,2.017443456192426,110.5583339897969,0.051813731140274155,0.5583339897968926,0.5583339897968926,False,True,True,True,True,True,True,True,64,9.588799999619368,1.6701192228245112,5,5,0,32;33;34;35;52,32;33;34;35;52,
main29_s024,8.0,3.0,250.0,4,True,,7.98347690714046,2.991733128007653,250.56926894012372,0.018475761694253134,0.5692689401237203,0.5692689401237203,True,True,True,True,True,True,True,True,53,6.923999997525243,2.247165490945291,4,4,0,50;51;52;32,50;51;52;32,
main29_s025,8.0,4.0,310.0,4,True,,8.021962613832894,4.059254243033821,310.40507528860707,0.06319352596495885,0.40507528860706543,0.40507528860706543,False,True,True,True,True,True,True,True,63,8.113700001558755,0.376070102113199,4,3,1,53;55;56;33,53;56;33,55
main29_s026,9.0,1.0,45.0,3,True,,8.964032141674464,1.012785085423703,45.83249812994714,0.038172571852276786,0.8324981299471403,0.8324981299471403,True,True,True,True,True,True,True,True,96,12.500699998781784,3.0141252722826444,3,3,0,31;55;56,31;55;56,
main29_s027,9.0,2.0,85.0,3,True,,9.000209207489853,2.0390002404315424,88.34204872648672,0.039000801549351816,3.3420487264867234,3.3420487264867234,True,True,True,True,True,True,True,True,66,8.31060000200523,1.7058506921205432,3,3,0,31;32;33,31;32;33,
main29_s028,9.0,3.0,295.0,4,True,,8.967090189479455,2.9975906702119155,293.6850564085652,0.03299788627360735,-1.314943591434826,1.314943591434826,True,True,True,True,True,True,True,True,58,8.398599999054568,2.5066410492344655,4,4,0,53;54;55;32,53;54;55;32,
main29_s029,9.0,4.0,245.0,5,True,,9.039724701215503,4.031431217897485,246.20693139799928,0.05065543746904371,1.2069313979992842,1.2069313979992842,False,True,True,True,True,True,True,True,61,9.365599999000551,6.411772352383088,5,5,0,49;50;51;53;58,49;50;51;53;58,
repeat10_s001,2.0,1.0,60.0,4,True,,1.974212351527914,1.0208303362737317,60.52277629334132,0.03314974695222608,0.5227762933413374,0.5227762933413374,True,True,True,True,True,True,True,True,70,9.064899997611064,2.2744439973070607,4,4,0,37;38;39;45,37;38;39;45,
repeat10_s002,2.0,4.0,290.0,5,True,,2.005049700088603,3.9766920347281416,288.33967456677453,0.02384870470484711,-1.6603254332254664,1.6603254332254664,True,True,True,True,True,True,True,True,64,9.662000000389526,1.5646557792489704,5,5,0,45;46;47;48;39,45;46;47;48;39,
repeat10_s003,4.0,3.0,250.0,4,True,,3.935941745945589,2.972422647328055,251.46443581833188,0.06974217011889072,1.4644358183318786,1.4644358183318786,False,True,True,True,True,True,True,True,60,7.993600000190781,1.8262828676697536,4,4,0,45;46;48;35,45;46;48;35,
repeat10_s004,4.0,4.0,220.0,5,True,,4.040254237708333,3.9722296895595792,218.41860878796498,0.04890392413126296,-1.5813912120350153,1.5813912120350153,True,True,True,True,True,True,True,True,60,9.14819999889005,3.6456612970781572,5,5,0,42;43;45;46;35,42;43;45;46;35,
repeat10_s005,5.0,1.0,115.0,7,True,,4.938445732363614,1.041209871090881,115.5628910831867,0.07407551106525607,0.5628910831866847,0.5628910831866847,False,True,True,True,True,True,True,True,72,12.23030000255676,8.655447552486788,7,7,0,36;37;38;39;40;41;49,36;37;38;39;40;41;49,
repeat10_s006,5.0,2.0,115.0,6,True,,5.007279288955064,2.0278289387450465,115.03241090178017,0.028765219960342186,0.03241090178016748,0.03241090178016748,True,True,True,True,True,True,True,True,62,9.362799999507843,0.9170699753660496,6,5,1,36;37;38;39;40;49,36;37;38;39;49,40
repeat10_s007,6.0,2.0,65.0,5,True,,6.036481887331595,2.003903325475907,64.89398741534171,0.03669010838149788,-0.10601258465828778,0.10601258465828778,True,True,True,True,True,True,True,True,108,15.325699998356868,3.9798417372738513,5,5,0,32;33;34;35;58,32;33;34;35;58,
repeat10_s008,6.0,4.0,260.0,6,True,,6.0078987116987115,3.9849048315027202,260.6368224251913,0.017036835341712644,0.6368224251913261,0.6368224251913261,True,True,True,True,True,True,True,True,60,9.021499998198124,2.72047290791766,6,6,0,47;48;49;50;51;34,47;48;49;50;51;34,
repeat10_s009,7.0,1.0,25.0,4,True,,7.050550700286978,0.9912278681344756,25.187204598896816,0.051306175037416614,0.1872045988968125,0.1872045988968125,False,True,True,True,True,True,True,True,85,12.250200001290068,2.7190797374873443,4,4,0,31;55;56;57,31;55;56;57,
repeat10_s010,9.0,4.0,245.0,5,True,,9.011569680083852,3.979006075164711,244.39188232167538,0.02397086517488365,-0.6081176783246178,0.6081176783246178,True,True,True,True,True,True,True,True,67,9.4481000014639,5.615582019514488,5,5,0,50;51;52;53;58,50;51;52;53;58,
